Home_Past3_Form,Home_Past5_Form,Home_Streak,Home_Current_Standing,Home_Past_Standing,Home_Goals_Per_Game,Home_Shots_Per_Game,Home_SOT_Per_Game,Home_Corners_Per_Game,Home_Fouls_Per_Game,Home_Reds_Last2,Home_Yellows_Last2,Home_Goals_Against_Per_Game,Home_Shots_Against_Per_Game,Home_SOT_Against_Per_Game,Home_Corners_Against_Per_Game,Home_Fouls_Against_Per_Game,Away_Past3_Form,Away_Past5_Form,Away_Streak,Away_Current_Standing,Away_Past_Standing,Away_Goals_Per_Game,Away_Shots_Per_Game,Away_SOT_Per_Game,Away_Corners_Per_Game,Away_Fouls_Per_Game,Away_Goals_Against_Per_Game,Away_Shots_Against_Per_Game,Away_SOT_Against_Per_Game,Away_Corners_Against_Per_Game,Away_Fouls_Against_Per_Game,Away_Reds_Last2,Away_Yellows_Last2,Home_H2H_Past3,Home_H2H_Past5,Away_H2H_Past3,Away_H2H_Past5,Match_Result
1,3,0,5,4,1.5,17.11,6.18,6.25,13.04,0,4,0.82,8.86,2.79,3.5,11.43,1,1,-1,7,12,1.73,12.83,5.17,5.17,11.83,1.1,11.4,3.73,5.43,11.57,0,5,2,2,-2,-2,0
-1,-2,1,13,13,1.17,11.1,3.93,4.21,14.45,0,3,1.66,13.9,4.72,5.03,12.0,0,0,0,8,14,1.3,10.1,3.23,3.93,11.53,1.27,13.53,4.43,5.53,9.47,0,4,0,0,0,0,1
-2,-2,0,7,2,2.07,14.79,5.0,5.57,10.18,0,3,1.29,10.89,4.29,4.86,10.71,-3,-4,-4,15,7,1.37,13.47,3.6,4.8,11.4,1.8,13.13,4.9,4.8,12.77,0,2,0,2,0,-2,1
1,2,-1,1,10,2.07,14.66,5.31,5.66,10.28,0,5,0.79,8.1,2.66,4.38,12.79,0,2,0,4,5,1.93,15.69,5.24,7.17,10.55,1.1,8.03,2.83,3.55,11.86,0,5,-1,-1,1,1,1
1,0,1,18,16,0.93,10.23,3.47,4.5,10.53,1,2,1.97,16.73,5.77,6.87,10.9,-2,-3,0,19,21,0.69,9.03,2.38,3.83,12.41,1.14,13.79,4.21,5.79,10.9,0,4,-1,-1,1,1,1
2,2,1,3,8,2.13,16.5,6.13,6.97,10.57,0,4,1.23,8.17,3.17,3.43,11.1,2,1,0,14,15,1.4,11.57,4.23,5.57,10.07,1.8,14.03,4.8,5.17,13.37,0,0,1,1,-1,-1,0
0,0,0,14,6,1.18,14.96,5.04,5.07,11.79,0,4,1.29,10.39,3.11,4.46,11.32,3,3,4,16,16,1.31,11.66,3.76,5.07,12.83,1.62,13.45,4.86,5.55,12.31,0,2,-1,1,1,-1,1
-2,-2,0,18,11,1.2,10.77,4.03,5.1,11.07,0,4,2.1,13.77,4.8,4.77,11.63,3,3,4,2,3,1.97,17.24,6.07,6.86,11.93,0.72,9.31,2.97,3.66,12.62,0,3,-2,-4,2,4,-1
1,2,0,14,15,1.42,11.42,4.16,5.45,10.0,0,1,1.81,14.23,4.9,5.23,13.29,1,3,1,1,10,2.07,14.5,5.27,5.53,10.27,0.8,8.4,2.8,4.53,12.83,0,4,-1,-1,1,1,-1
-1,0,-1,4,5,1.9,15.73,5.3,7.23,10.67,0,5,1.13,8.1,2.87,3.5,11.8,1,1,2,17,16,1.03,10.45,3.52,4.61,10.61,1.97,16.58,5.71,6.77,10.94,0,4,2,4,-2,-4,1
-2,-4,-1,19,21,0.73,9.13,2.43,3.83,12.4,0,4,1.23,13.9,4.23,5.87,10.97,0,-2,1,13,21,1.03,10.19,3.26,4.0,10.97,1.42,17.94,5.65,6.97,10.87,0,5,-1,-1,1,1,0
-3,-2,-3,13,9,1.06,10.87,3.61,4.74,11.32,0,6,1.45,14.58,4.84,6.9,12.9,1,3,0,4,8,2.13,16.61,6.19,6.97,10.58,1.26,8.13,3.13,3.39,11.0,0,2,-3,-3,3,3,-1
3,5,5,2,3,2.0,17.27,6.13,6.87,11.8,0,1,0.73,9.13,2.9,3.7,12.43,1,0,2,10,13,1.2,11.03,3.87,4.23,14.33,1.6,14.03,4.63,5.07,12.07,1,2,3,3,-3,-3,1
0,-2,-1,8,14,1.26,10.35,3.19,4.0,11.61,0,7,1.29,13.39,4.35,5.52,9.52,0,2,1,9,6,1.24,15.31,5.17,5.28,11.93,1.28,10.62,3.1,4.69,11.31,0,3,0,1,0,-1,-1
-3,-5,-5,15,7,1.32,13.26,3.55,4.65,11.19,0,4,1.84,13.39,5.0,4.81,12.71,-2,-2,-1,18,11,1.19,10.55,3.94,5.1,10.94,2.13,13.9,4.9,4.84,11.52,0,3,0,1,0,-1,1
0,0,0,7,12,1.71,12.77,5.13,5.16,12.03,1,7,1.1,11.61,3.71,5.45,11.52,3,5,5,12,1,1.23,11.8,3.87,5.1,11.73,1.57,14.4,4.77,5.83,8.67,0,1,-1,-1,1,1,1
-2,-4,-2,20,17,0.8,9.97,3.0,4.03,11.3,0,4,1.77,18.2,6.57,6.5,10.43,1,2,0,7,4,1.48,17.14,6.07,6.24,12.93,0.83,8.93,2.83,3.55,11.66,0,4,-1,-2,1,2,-1
1,3,-1,16,16,1.3,11.83,3.73,5.27,12.77,0,3,1.67,13.83,5.0,5.73,12.43,0,0,1,7,2,2.1,15.0,5.1,5.55,10.21,1.24,10.76,4.21,4.69,10.52,0,5,-2,-4,2,4,1
1,3,1,16,16,1.35,12.0,3.81,5.26,12.71,0,1,1.61,13.74,4.94,5.81,12.35,1,3,-1,12,1,1.26,11.61,3.87,5.13,11.84,1.65,14.32,4.84,5.77,8.65,0,2,-3,-1,3,1,0
0,2,1,6,12,1.78,12.75,5.19,5.12,11.91,1,6,1.12,11.44,3.72,5.47,11.62,0,-1,0,12,21,1.0,10.09,3.22,3.97,11.0,1.38,17.75,5.62,6.88,10.81,0,6,1,1,-1,-1,1
2,2,2,9,6,1.23,15.13,5.1,5.2,11.93,0,4,1.23,10.83,3.2,4.77,11.33,0,0,1,4,5,1.94,15.97,5.35,7.23,10.52,1.13,8.03,2.81,3.48,11.68,0,3,0,-2,0,2,-1
-3,-4,-4,13,9,1.06,10.81,3.62,4.75,11.19,0,2,1.47,14.56,4.81,6.94,12.84,1,1,-1,17,16,1.03,10.31,3.44,4.56,10.53,2.0,16.78,5.75,6.78,10.78,0,4,2,3,-2,-3,1
-3,-4,-3,20,17,0.77,9.94,3.03,4.03,11.39,1,2,1.81,18.19,6.65,6.45,10.74,-1,-3,1,14,7,1.31,13.28,3.62,4.62,11.22,1.78,13.09,4.88,4.75,12.69,0,7,-2,-3,2,3,0
3,5,6,2,3,2.06,17.32,6.13,6.87,11.81,0,1,0.71,9.1,2.87,3.74,12.42,-1,1,-1,16,15,1.41,11.44,4.06,5.41,9.91,1.84,14.25,4.91,5.19,13.22,0,3,2,2,-2,-2,1
1,-1,-1,12,13,1.16,10.94,3.81,4.26,14.26,1,2,1.68,14.19,4.68,5.13,12.06,-2,-4,-2,18,11,1.16,10.34,3.84,5.03,10.97,2.09,13.91,4.94,4.81,11.53,0,2,0,0,0,0,1
1,2,1,6,4,1.53,17.17,6.17,6.2,13.17,0,6,0.8,8.93,2.87,3.57,11.73,1,3,2,1,10,2.1,14.52,5.26,5.48,10.29,0.81,8.52,2.74,4.52,12.65,0,4,-1,-2,1,2,1
-2,-2,-2,8,14,1.22,10.56,3.28,4.09,11.62,0,6,1.28,13.28,4.31,5.44,9.59,2,3,1,4,8,2.12,16.53,6.12,7.0,10.59,1.25,8.16,3.16,3.44,10.88,0,3,-1,-2,1,2,-1
-1,-3,0,19,21,0.71,9.23,2.52,3.84,12.29,0,1,1.19,13.68,4.16,5.77,11.0,0,-2,-1,7,2,2.03,14.87,5.03,5.63,10.2,1.3,10.97,4.27,4.7,10.53,0,3,0,0,0,0,-1
-2,-1,-2,16,15,1.36,11.24,3.97,5.27,9.91,0,3,1.91,14.55,5.18,5.42,13.06,-2,-3,-1,19,21,0.72,9.34,2.59,3.78,12.25,1.22,13.62,4.16,5.72,11.16,0,2,-1,-1,1,1,1
-1,-1,-2,17,16,1.03,10.42,3.42,4.64,10.36,0,4,2.03,16.7,5.7,6.67,10.82,1,1,1,10,13,1.16,11.06,3.91,4.31,14.06,1.62,14.16,4.66,5.03,12.09,0,1,-1,-1,1,1,1
-3,-4,-3,18,11,1.12,10.42,3.85,4.94,11.03,0,1,2.06,13.94,5.0,4.85,11.42,-1,-3,1,11,9,1.12,10.91,3.64,4.7,11.21,1.45,14.55,4.76,6.94,12.61,0,0,-2,-2,2,2,1
0,-2,0,14,7,1.33,13.09,3.61,4.52,11.18,1,5,1.79,13.12,4.85,4.85,12.73,2,2,2,6,12,1.82,13.24,5.24,5.15,12.0,1.12,11.48,3.79,5.52,11.7,0,4,0,-2,0,2,0
0,-1,-1,15,21,1.0,10.18,3.3,4.06,11.09,0,3,1.42,18.09,5.67,6.85,10.94,2,3,2,5,4,1.55,16.9,6.06,6.03,13.26,0.77,8.81,2.77,3.55,12.0,0,8,-1,-1,1,1,-1
2,3,2,3,8,2.09,16.48,6.0,6.91,10.55,0,3,1.21,8.12,3.12,3.45,11.0,0,2,0,16,16,1.38,12.09,3.81,5.34,12.62,1.62,13.5,4.84,5.78,12.47,0,0,1,-1,-1,1,-1
1,1,-1,1,10,2.03,14.22,5.09,5.41,10.59,0,6,0.84,8.53,2.75,4.41,12.75,1,0,-1,9,6,1.19,14.9,4.97,5.13,11.84,1.29,11.06,3.26,4.87,11.23,0,5,1,1,-1,-1,1
1,0,1,7,2,2.03,14.77,5.0,5.58,10.39,0,3,1.29,11.03,4.29,4.61,10.55,0,2,0,15,1,1.28,11.44,3.81,5.12,11.97,1.66,14.34,4.81,5.84,8.69,0,4,2,3,-2,-3,1
2,2,1,12,16,1.39,11.94,3.79,5.27,12.55,0,2,1.61,13.52,4.73,5.73,12.33,3,5,7,2,3,2.12,17.53,6.38,7.06,11.69,0.69,8.97,2.81,3.66,12.34,0,0,-3,-2,3,2,-1
-2,-3,-2,19,21,0.7,9.21,2.58,3.76,12.3,1,4,1.3,13.82,4.33,5.67,10.94,-2,-3,0,20,17,0.81,10.06,3.06,4.16,11.47,1.81,17.84,6.53,6.28,10.72,1,2,1,1,-1,-1,1
1,1,2,4,5,1.97,16.03,5.34,7.25,10.44,0,0,1.09,8.03,2.75,3.47,11.59,3,3,3,5,4,1.56,16.75,6.06,5.94,13.34,0.75,8.78,2.69,3.53,12.16,0,4,0,0,0,0,0
0,0,-1,12,16,1.35,11.76,3.71,5.18,12.56,0,5,1.59,13.65,4.71,5.88,12.41,-2,-2,-2,16,21,0.97,10.12,3.21,4.03,11.26,1.44,17.91,5.68,6.74,11.09,0,2,0,0,0,0,-1
-1,0,-2,9,6,1.22,14.81,4.94,5.19,11.75,0,5,1.38,11.25,3.38,4.91,11.28,-1,1,1,17,16,1.06,10.35,3.41,4.62,10.35,1.97,16.59,5.59,6.68,10.82,1,5,1,3,-1,-3,0
-1,-3,-1,12,9,1.09,10.85,3.62,4.68,11.29,0,2,1.47,14.41,4.79,7.06,12.38,1,-1,0,15,7,1.29,13.15,3.59,4.62,11.12,1.74,12.85,4.71,4.82,12.79,1,2,1,1,-1,-1,0
-2,-4,-1,20,17,0.79,10.06,3.09,4.18,11.45,0,4,1.79,17.48,6.39,6.18,10.85,-1,-1,1,15,15,1.44,11.5,4.15,5.24,9.74,1.85,14.26,5.09,5.35,13.09,0,1,0,0,0,0,-1
-3,-2,-3,8,14,1.18,10.45,3.24,4.09,11.73,0,5,1.27,13.33,4.24,5.39,9.58,-2,0,-1,16,1,1.24,11.3,3.79,5.0,12.0,1.64,14.27,4.82,6.03,8.7,0,6,0,0,0,0,-1
2,1,0,7,12,1.76,12.97,5.09,5.12,12.09,0,5,1.09,11.59,3.76,5.59,11.62,1,1,1,1,10,2.09,14.3,5.15,5.42,10.67,0.88,8.64,2.79,4.48,12.64,0,5,0,-2,0,2,-1
2,3,0,5,4,1.52,16.33,5.91,5.88,13.18,1,1,0.73,9.09,2.79,3.64,12.09,-1,-2,1,18,11,1.15,10.41,3.91,5.12,10.85,2.0,13.79,4.94,4.82,11.5,0,2,1,-1,-1,1,0
-1,-2,1,19,21,0.71,9.12,2.56,3.74,12.38,1,5,1.26,13.71,4.32,5.65,10.94,2,1,0,4,5,1.91,16.12,5.36,7.24,10.42,1.06,7.88,2.7,3.48,11.48,0,1,0,0,0,0,0
3,5,8,2,3,2.09,17.55,6.3,7.18,11.79,0,3,0.67,8.88,2.76,3.61,12.36,1,2,2,6,2,2.0,14.69,5.0,5.78,10.34,1.25,10.91,4.25,4.5,10.62,0,4,0,1,0,-1,1
-1,1,-1,13,13,1.12,11.12,3.85,4.39,13.97,0,1,1.64,13.97,4.61,5.0,12.03,1,2,-1,4,8,2.06,16.41,5.85,6.82,10.47,1.24,8.09,3.12,3.44,10.97,0,2,-1,-1,1,1,-1
0,0,0,15,7,1.26,13.11,3.6,4.57,10.89,0,2,1.69,13.03,4.69,4.83,12.77,3,5,9,2,3,2.09,17.62,6.44,7.38,11.65,0.65,8.97,2.79,3.65,12.44,0,4,-1,-2,1,2,1
1,0,2,11,15,1.43,11.6,4.23,5.23,9.71,0,2,1.8,14.34,5.09,5.37,13.09,0,-2,0,13,9,1.06,11.09,3.63,4.69,11.31,1.43,14.34,4.77,6.94,12.11,0,3,-1,-1,1,1,0
-1,0,1,15,21,1.0,10.09,3.2,4.03,11.29,0,2,1.4,17.83,5.66,6.94,11.09,-3,-4,-4,8,14,1.15,10.62,3.26,4.12,11.79,1.26,13.12,4.15,5.41,9.56,0,5,-2,-2,2,2,0
0,0,0,17,16,1.03,10.31,3.34,4.66,10.43,1,6,1.91,16.43,5.49,6.66,10.77,-2,-4,-2,20,17,0.76,10.26,3.15,4.24,11.5,1.76,17.41,6.41,6.15,10.79,0,6,0,2,0,-2,-1
0,0,1,14,1,1.24,11.15,3.71,5.03,11.91,0,6,1.59,14.32,4.79,6.0,8.85,-1,-1,-2,15,13,1.09,11.06,3.79,4.35,13.88,1.62,13.91,4.71,5.0,11.94,0,4,1,1,-1,-1,1
1,1,0,4,5,1.91,16.29,5.32,7.35,10.38,0,5,1.09,8.06,2.79,3.5,11.41,-1,0,-2,16,16,1.31,11.86,3.74,5.43,12.51,1.6,13.51,4.66,5.83,12.4,0,5,3,3,-3,-3,1
0,-2,0,18,11,1.14,10.46,3.91,5.03,10.91,0,4,1.97,13.74,4.97,4.83,11.49,0,1,-1,7,12,1.71,12.94,5.06,5.03,12.11,1.14,11.57,3.8,5.54,11.6,0,6,1,1,-1,-1,1
1,1,-1,6,2,1.94,14.61,4.97,5.76,10.48,0,5,1.27,11.18,4.45,4.79,10.52,1,3,0,5,4,1.5,16.21,5.91,5.85,13.12,0.74,9.18,2.82,3.59,12.12,1,2,0,-1,0,1,1
1,2,1,4,8,2.03,16.29,5.91,6.77,10.43,0,2,1.2,8.11,3.09,3.43,10.97,-2,0,0,13,6,1.18,14.7,4.85,5.21,11.67,1.33,11.18,3.3,4.94,11.33,0,2,-1,1,1,-1,0
1,3,2,1,10,2.12,14.21,5.15,5.38,10.68,0,6,0.85,8.74,2.82,4.41,12.65,0,-1,0,19,21,0.74,9.26,2.66,3.74,12.29,1.29,13.94,4.31,5.8,10.89,0,7,1,1,-1,-1,1
-1,-1,0,10,6,1.15,14.38,4.71,5.24,11.44,0,3,1.29,11.35,3.44,4.88,11.26,1,1,1,6,2,1.94,14.44,4.94,5.74,10.59,1.24,11.15,4.44,4.91,10.5,0,4,0,0,0,0,-1
-2,0,-2,7,12,1.67,12.81,4.97,5.03,12.14,0,3,1.14,11.5,3.81,5.64,11.42,-3,-3,-3,15,13,1.06,11.14,3.89,4.26,13.77,1.66,13.83,4.71,5.14,11.83,0,3,-1,-1,1,1,1
-2,-4,0,8,14,1.17,10.63,3.26,4.23,11.86,0,5,1.29,13.14,4.14,5.4,9.54,3,3,3,1,10,2.14,14.4,5.2,5.46,10.6,0.83,8.54,2.77,4.31,12.89,0,4,-2,-2,2,2,-1
2,0,0,11,15,1.44,11.61,4.17,5.08,9.72,0,4,1.81,14.33,5.03,5.42,13.14,0,-1,0,14,21,1.03,10.19,3.22,4.06,11.22,1.42,17.64,5.58,6.97,11.17,0,1,-1,-1,1,1,1
1,3,1,4,5,2.0,16.57,5.51,7.4,10.43,0,5,1.06,7.97,2.77,3.49,11.31,1,0,2,10,1,1.29,11.14,3.74,5.17,11.8,1.54,14.31,4.86,5.86,8.89,0,2,-2,0,2,0,1
0,-2,-1,19,21,0.72,9.06,2.61,3.67,12.53,0,6,1.33,14.14,4.39,5.86,10.81,-1,-3,-1,11,6,1.11,14.37,4.66,5.31,11.26,1.31,11.34,3.46,4.89,11.09,0,4,-1,-1,1,1,-1
-1,-1,0,13,9,1.08,11.17,3.61,4.75,11.42,0,1,1.44,14.28,4.69,6.75,12.06,1,3,2,5,2,1.94,14.34,4.91,5.71,10.43,1.2,11.23,4.4,5.0,10.34,0,3,-2,-2,2,2,-1
-1,-2,1,20,17,0.8,10.31,3.2,4.23,11.4,0,4,1.71,17.37,6.4,6.17,10.77,2,0,1,17,11,1.14,10.42,3.92,5.14,10.75,1.92,13.58,4.89,4.83,11.53,0,2,0,0,0,0,-1
-3,-2,-3,17,16,1.28,11.67,3.69,5.36,12.39,0,5,1.69,13.86,4.86,5.92,12.39,0,-2,-1,18,16,1.0,10.47,3.42,4.72,10.42,1.92,16.31,5.47,6.58,10.69,0,6,-2,0,2,0,1
1,3,-1,2,3,2.03,17.43,6.4,7.37,11.57,0,3,0.66,9.09,2.86,3.63,12.31,-1,1,-1,6,4,1.46,16.03,5.86,5.94,13.03,0.77,9.17,2.86,3.63,12.17,0,2,-1,-2,1,2,1
1,2,1,12,7,1.25,13.11,3.64,4.53,10.81,0,4,1.64,12.97,4.69,4.89,12.67,0,2,0,4,8,1.97,16.31,5.97,6.67,10.39,1.17,8.0,3.0,3.5,10.78,0,2,2,2,-2,-2,-1
3,3,4,1,10,2.11,14.67,5.19,5.53,10.53,0,0,0.81,8.5,2.75,4.33,12.89,-3,-3,-4,16,13,1.03,11.22,3.83,4.36,13.69,1.64,13.86,4.75,5.25,11.69,0,3,1,1,-1,-1,1
3,3,3,5,2,2.0,14.22,4.94,5.72,10.33,0,4,1.19,11.19,4.39,5.06,10.42,-1,-2,-1,20,17,0.78,10.39,3.22,4.33,11.44,1.72,16.97,6.31,6.11,10.64,0,5,2,3,-2,-3,1
2,3,2,4,5,2.0,16.58,5.5,7.44,10.47,0,4,1.06,8.0,2.81,3.47,11.44,-2,-4,-1,8,14,1.14,10.53,3.22,4.25,11.89,1.28,13.44,4.17,5.47,9.5,0,6,3,5,-3,-5,1
0,-1,1,9,6,1.14,14.36,4.64,5.25,11.25,0,1,1.31,11.42,3.44,4.92,11.31,-2,-1,-2,6,4,1.44,15.81,5.75,5.86,13.08,0.81,9.31,2.97,3.75,12.22,0,2,-1,-1,1,1,0
1,0,-1,11,1,1.28,11.08,3.75,5.11,11.92,0,3,1.56,14.39,4.86,5.94,8.97,1,3,1,2,3,2.03,17.33,6.42,7.39,11.64,0.67,9.06,2.83,3.61,12.39,0,3,1,-1,-1,1,-1
3,3,4,5,2,2.0,14.81,5.16,6.03,10.46,0,6,1.16,11.05,4.32,5.0,10.41,-1,0,1,7,12,1.65,12.86,5.0,5.14,12.0,1.11,11.57,3.76,5.7,11.41,0,0,1,2,-1,-2,1
0,-2,-1,15,21,1.03,10.3,3.22,3.97,11.22,0,2,1.43,17.65,5.59,6.97,11.03,0,0,-1,12,7,1.22,13.03,3.62,4.51,10.65,1.7,13.32,4.86,4.92,12.59,0,6,-3,-3,3,3,-1
3,5,5,1,10,2.16,14.92,5.3,5.59,10.43,0,2,0.86,8.51,2.76,4.3,12.86,-1,-3,-2,20,17,0.76,10.27,3.19,4.3,11.41,1.73,17.49,6.49,6.41,10.76,0,6,1,2,-1,-2,1
-2,-2,-2,18,16,0.97,10.43,3.32,4.78,10.51,0,8,1.97,16.19,5.43,6.49,10.76,1,3,2,2,3,2.14,17.57,6.57,7.3,11.54,0.68,9.14,2.89,3.62,12.35,0,2,-3,-4,3,4,-1
-1,-1,-2,12,1,1.27,11.11,3.78,5.08,11.89,0,6,1.68,14.7,5.05,5.89,8.95,2,2,1,10,15,1.46,11.78,4.22,5.14,9.62,1.78,14.32,4.97,5.3,13.08,0,2,-1,-1,1,1,0
2,2,1,5,8,2.03,16.57,6.11,6.65,10.38,0,1,1.14,8.05,3.0,3.51,10.62,-2,-2,-2,19,21,0.73,9.19,2.62,3.73,12.7,1.35,14.14,4.38,5.78,10.81,0,5,1,1,-1,-1,1
-2,-2,0,6,4,1.41,15.68,5.62,5.78,13.0,0,3,0.78,9.51,3.05,3.84,12.08,-1,-1,1,13,16,1.35,11.68,3.7,5.3,12.41,1.65,13.73,4.73,5.95,12.43,0,6,2,4,-2,-4,1
0,0,0,8,6,1.11,14.43,4.68,5.3,11.14,0,2,1.27,11.41,3.38,4.86,11.27,-1,-1,-1,14,9,1.08,11.14,3.62,4.81,11.46,1.51,14.16,4.73,6.73,11.92,0,1,0,0,0,0,-1
2,2,2,17,11,1.16,10.22,3.89,5.11,10.62,0,0,1.86,13.57,4.86,4.92,11.57,-2,-4,-2,10,14,1.14,10.38,3.19,4.16,11.86,1.32,13.65,4.32,5.51,9.46,0,5,0,0,0,0,1
-3,-5,-5,17,13,1.08,11.16,3.81,4.32,13.65,1,7,1.7,14.14,4.86,5.32,11.57,3,3,3,4,5,2.03,16.7,5.62,7.43,10.41,1.05,7.92,2.78,3.41,11.43,0,4,-3,-3,3,3,-1
-2,-3,0,18,9,0.9,10.75,3.6,5.2,8.5,0,4,1.55,14.65,4.6,5.9,12.2,1,2,0,9,7,1.2,9.25,3.3,3.3,12.65,1.5,14.3,4.75,6.05,9.9,0,3,-1,-2,1,2,1
2,2,1,3,1,1.7,16.1,5.85,6.5,10.05,0,0,0.7,9.75,2.55,4.4,11.0,0,-2,0,13,13,1.15,11.1,3.55,4.25,9.7,2.05,13.65,5.05,7.35,10.35,0,5,3,2,-3,-2,1
1,1,0,11,21,0.9,9.8,3.35,4.9,10.85,0,3,1.6,11.65,4.35,5.95,10.25,-1,1,0,7,16,0.9,9.5,3.2,4.45,9.4,0.85,16.35,4.45,6.95,10.95,0,8,0,0,0,0,0
2,2,1,4,4,2.3,17.95,6.65,6.05,9.6,0,0,1.15,7.55,2.75,3.4,9.1,-2,0,-1,8,12,1.5,10.4,3.65,5.1,9.75,1.5,14.75,4.55,6.65,9.3,1,5,1,1,-1,-1,1
1,1,0,3,6,2.15,13.95,5.0,6.1,11.45,0,5,0.8,11.85,4.4,4.7,11.4,-2,-3,-1,15,8,1.0,12.65,3.3,6.45,11.3,1.5,13.55,5.1,4.4,10.05,0,4,2,2,-2,-2,0
-1,-3,-1,18,15,0.95,12.15,4.15,5.1,10.95,0,2,1.5,13.65,4.4,5.65,10.3,0,-2,-1,12,21,0.75,8.8,2.65,4.2,10.35,1.25,14.75,4.55,6.35,7.9,0,1,-1,-1,1,1,0
-1,-3,1,10,17,1.45,11.55,2.85,4.9,12.05,0,3,1.75,11.9,4.55,5.4,10.55,-2,-2,-1,20,14,0.55,8.55,2.15,3.8,10.65,1.55,14.7,5.45,5.65,11.25,0,3,2,2,-2,-2,-1
0,1,-1,17,15,0.9,13.1,3.85,5.9,10.95,0,3,1.6,11.85,4.7,5.15,11.35,3,5,18,1,3,3.05,18.15,7.45,6.65,9.1,0.6,6.2,2.0,2.8,10.05,0,0,-3,-5,3,5,0
-2,-3,0,20,10,0.7,9.7,3.05,4.8,11.8,0,2,1.35,13.25,3.7,4.4,9.65,2,2,1,5,5,1.85,17.5,6.4,6.3,10.75,1.25,9.55,3.3,3.5,10.65,0,2,-1,-1,1,1,0
0,-1,0,12,21,0.71,8.86,2.67,4.29,10.33,0,3,1.19,14.57,4.43,6.19,8.05,0,-2,1,15,9,0.95,11.14,3.76,5.14,8.48,1.52,14.24,4.43,5.81,12.24,0,3,-1,-1,1,1,0
-1,0,0,7,16,0.86,9.57,3.24,4.43,9.62,0,8,0.81,15.71,4.29,6.86,11.1,2,3,2,4,4,2.29,17.9,6.62,6.1,9.48,1.14,7.52,2.67,3.29,8.81,0,3,0,-2,0,2,-1
-1,1,-1,9,7,1.19,9.1,3.19,3.33,12.67,0,0,1.52,14.52,4.86,5.95,9.81,0,2,0,4,6,2.05,14.0,4.9,6.29,11.48,0.76,11.67,4.33,4.81,11.48,0,5,-1,-3,1,3,-1
-2,-2,-2,8,12,1.48,10.24,3.52,4.9,9.43,0,5,1.52,14.86,4.62,6.67,9.19,0,0,0,11,21,0.86,9.48,3.24,4.9,11.0,1.52,11.62,4.33,5.86,10.43,0,4,0,0,0,0,1
0,-2,-1,14,13,1.1,10.62,3.43,4.05,9.71,0,5,2.19,14.0,5.38,7.33,10.1,0,-2,0,17,15,0.9,12.1,4.05,5.0,10.95,1.43,13.48,4.33,5.67,10.29,0,3,0,1,0,-1,-1
2,4,0,1,3,2.9,18.0,7.29,6.71,9.19,0,4,0.57,6.38,1.95,3.0,10.24,-1,-3,-1,10,17,1.43,11.43,2.9,4.71,12.14,1.76,11.76,4.52,5.52,10.67,0,7,3,5,-3,-5,1
-1,-3,0,16,8,0.95,12.43,3.29,6.48,11.38,0,6,1.43,13.62,5.0,4.67,10.14,-1,1,0,17,15,0.86,12.95,3.71,5.95,11.1,1.52,12.0,4.67,5.29,11.33,0,5,1,1,-1,-1,-1
0,-2,1,19,14,0.62,8.57,2.24,4.0,10.76,0,3,1.52,14.43,5.38,5.43,11.38,1,3,2,6,2,1.95,17.05,5.7,6.65,10.6,1.0,9.15,3.35,4.95,10.7,0,2,-2,-3,2,3,-1
0,1,0,18,11,1.1,10.1,3.6,4.25,10.05,0,5,1.9,15.05,4.75,5.25,13.6,-1,-2,0,20,10,0.71,9.9,3.05,4.81,11.9,1.33,13.29,3.71,4.48,9.62,0,5,-1,0,1,0,1
1,2,0,6,5,1.81,17.33,6.29,6.29,10.67,0,4,1.24,9.76,3.29,3.57,10.81,2,4,2,3,1,1.86,16.33,6.14,6.52,9.81,0.67,9.33,2.48,4.19,10.95,0,1,0,-2,0,2,0
3,3,3,5,2,1.95,16.81,5.67,6.57,10.52,0,2,0.95,9.1,3.24,5.0,10.76,0,1,1,16,11,1.14,10.24,3.67,4.19,10.14,1.86,14.81,4.67,5.19,13.52,0,7,1,1,-1,-1,0
2,3,0,3,1,1.86,16.45,6.14,6.59,9.86,0,3,0.73,9.55,2.64,4.45,10.95,-1,-2,1,8,12,1.55,10.27,3.59,4.86,9.32,1.45,14.45,4.45,6.41,9.18,0,3,3,2,-3,-2,0
0,1,1,13,15,0.91,12.86,3.73,6.0,11.09,0,6,1.5,11.91,4.59,5.23,11.18,-1,-2,-1,7,16,0.86,9.73,3.27,4.36,9.36,0.86,15.86,4.32,6.95,11.14,0,1,-3,-2,3,2,1
-1,0,-1,12,21,0.82,9.32,3.14,4.73,10.91,0,3,1.59,11.59,4.36,5.77,10.27,1,1,0,14,11,1.14,9.91,3.55,4.05,9.95,1.82,15.55,4.82,5.27,13.36,0,5,-1,-1,1,1,-1
0,0,1,15,15,0.91,12.18,4.14,5.0,10.95,0,3,1.36,13.36,4.32,5.86,10.27,-1,-2,-1,19,14,0.59,8.55,2.18,4.09,10.82,1.55,14.32,5.36,5.41,11.27,0,4,1,0,-1,0,0
2,2,0,5,2,1.91,17.45,5.77,6.59,10.5,0,2,0.95,8.82,3.14,4.82,10.55,-2,-1,-2,9,7,1.14,9.23,3.05,3.45,12.59,1.55,14.82,4.91,5.95,9.82,0,2,2,2,-2,-2,1
