AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Date,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Referee,VCA,VCD,VCH,WHA,WHD,WHH
1,11,0,9,5,1,Man City,1.72,4.0,4.5,1.78,3.8,4.4,01/03/18,E0,3,0,A,6,11,0,10,5,3,0,A,1,Arsenal,1.8,3.9,4.2,A Marriner,1.8,4.0,4.6,1.73,3.8,4.5
4,12,1,10,4,1,Everton,3.29,3.1,2.5,3.2,3.0,2.5,03/03/18,E0,1,2,H,10,9,0,21,8,1,0,A,1,Burnley,2.7,3.3,2.6,C Kavanagh,3.4,3.1,2.5,3.3,3.0,2.5
1,7,0,8,3,1,Bournemouth,4.5,3.75,1.85,4.0,3.8,1.85,03/03/18,E0,1,1,D,13,11,0,23,4,1,0,A,2,Leicester,4.1,3.5,1.9,L Probert,4.5,3.8,1.85,4.5,3.6,1.85
3,9,0,7,2,0,Newcastle,15.0,7.0,1.22,13.5,7.0,1.2,03/03/18,E0,0,2,H,8,7,0,14,3,0,1,H,0,Liverpool,11.0,6.0,1.25,G Scott,15.0,7.5,1.22,15.0,6.5,1.22
4,13,0,12,3,1,Stoke,5.25,3.75,1.75,5.0,3.7,1.72,03/03/18,E0,0,0,D,15,8,0,18,6,0,0,D,0,Southampton,4.3,3.5,1.85,A Taylor,5.5,3.8,1.73,5.5,3.5,1.75
5,14,0,7,2,3,West Ham,3.0,3.25,2.6,3.0,3.2,2.45,03/03/18,E0,1,4,H,4,9,0,9,8,0,2,H,0,Swansea,3.15,3.3,2.3,M Atkinson,3.0,3.2,2.63,3.0,3.1,2.6
1,8,0,3,3,1,Huddersfield,17.0,7.5,1.19,14.5,6.75,1.2,03/03/18,E0,0,2,H,8,6,0,15,7,0,1,H,1,Tottenham,11.0,6.0,1.25,K Friend,19.0,7.5,1.18,17.0,7.0,1.2
6,12,0,9,2,0,West Brom,3.89,3.29,2.14,4.0,3.3,2.0,03/03/18,E0,0,1,H,4,11,0,15,4,0,0,D,2,Watford,3.8,3.4,2.0,P Tierney,3.9,3.3,2.15,3.8,3.25,2.15
11,12,0,15,7,3,Arsenal,1.9,3.79,4.2,1.85,3.7,4.1,04/03/18,E0,1,2,H,6,13,0,13,6,1,2,H,3,Brighton,1.8,3.7,4.4,S Attwell,2.0,3.7,4.0,1.91,3.75,4.0
2,9,0,3,0,1,Chelsea,6.0,4.2,1.61,5.5,4.1,1.6,04/03/18,E0,0,1,H,5,8,0,13,3,0,0,D,2,Man City,5.0,4.1,1.65,M Oliver,6.0,4.3,1.6,6.0,4.0,1.62
7,8,0,17,8,3,Man United,1.57,4.0,7.0,1.53,4.1,6.5,05/03/18,E0,3,2,A,3,10,0,10,4,0,1,H,1,Crystal Palace,1.55,4.0,6.2,N Swarbrick,1.53,4.2,7.0,1.57,4.0,6.5
3,9,0,9,2,2,Crystal Palace,12.0,5.75,1.3,10.5,5.5,1.3,10/03/18,E0,1,2,H,12,8,0,27,11,0,2,H,1,Chelsea,8.7,5.3,1.33,A Taylor,13.0,5.75,1.29,11.0,5.5,1.3
3,14,1,10,4,1,Brighton,3.89,3.2,2.2,3.7,3.1,2.2,10/03/18,E0,0,2,H,10,10,0,13,3,0,0,D,0,Everton,3.75,3.2,2.1,R East,3.8,3.25,2.2,3.75,3.1,2.2
0,9,1,0,0,3,Swansea,3.2,3.1,2.54,3.1,3.1,2.5,10/03/18,E0,0,0,D,12,9,0,30,4,0,0,D,2,Huddersfield,3.1,3.2,2.4,M Oliver,3.3,3.1,2.5,3.1,3.1,2.5
13,16,0,14,2,1,Liverpool,2.75,3.39,2.75,2.7,3.3,2.65,10/03/18,E0,1,2,H,1,10,0,5,2,0,2,H,2,Man United,2.8,3.2,2.6,C Pawson,2.75,3.4,2.7,2.8,3.3,2.75
6,10,0,6,2,2,Southampton,2.79,3.2,2.79,2.8,3.1,2.7,10/03/18,E0,0,3,H,2,10,0,7,5,0,2,H,0,Newcastle,2.7,3.2,2.7,A Marriner,2.8,3.2,2.8,2.8,3.1,2.8
6,7,0,14,6,3,Leicester,2.6,3.25,3.0,2.55,3.2,2.9,10/03/18,E0,4,1,A,7,6,0,6,2,1,1,D,1,West Brom,2.6,3.25,2.75,R Madley,2.55,3.25,3.1,2.6,3.1,3.0
1,7,0,7,4,2,Burnley,3.6,3.2,2.29,3.6,3.1,2.2,10/03/18,E0,3,0,A,5,13,0,13,4,0,0,D,2,West Ham,3.5,3.4,2.1,L Mason,3.6,3.2,2.3,3.6,3.1,2.3
9,9,0,11,4,1,Watford,7.5,5.0,1.44,6.25,4.4,1.5,11/03/18,E0,0,3,H,4,12,0,11,7,0,1,H,2,Arsenal,6.5,4.2,1.5,M Atkinson,7.0,5.0,1.45,7.0,4.33,1.5
5,7,0,12,8,1,Tottenham,1.55,4.5,6.5,1.53,4.4,6.0,11/03/18,E0,4,1,A,4,10,0,14,3,1,1,D,1,Bournemouth,1.5,4.2,6.5,M Dean,1.53,4.6,6.5,1.53,4.5,6.0
10,8,0,17,6,0,Man City,1.25,6.5,15.0,1.22,6.5,13.0,12/03/18,E0,2,0,A,3,6,0,3,0,1,0,A,1,Stoke,1.25,6.0,11.0,J Moss,1.22,6.5,13.0,1.25,6.0,13.0
2,9,0,11,6,2,West Brom,5.0,3.6,1.83,4.6,3.4,1.85,17/03/18,E0,1,2,H,3,6,0,17,5,0,0,D,1,Bournemouth,4.1,3.5,1.9,G Scott,4.8,3.6,1.85,4.33,3.5,1.83
7,12,0,17,6,2,Crystal Palace,2.7,3.1,3.0,2.7,3.1,2.8,17/03/18,E0,2,0,A,4,11,0,6,2,1,0,A,3,Huddersfield,2.7,3.2,2.7,M Dean,2.7,3.2,2.9,2.62,3.1,2.8
1,4,0,4,1,0,Watford,15.0,8.0,1.19,14.0,7.5,1.18,17/03/18,E0,0,5,H,6,5,0,13,10,0,2,H,1,Liverpool,15.0,6.5,1.2,A Taylor,17.0,8.0,1.18,13.0,6.5,1.2
9,12,0,17,9,1,Everton,3.1,3.29,2.5,3.1,3.2,2.4,17/03/18,E0,2,1,A,1,13,1,9,4,0,0,D,1,Stoke,3.15,3.3,2.3,M Atkinson,3.13,3.3,2.5,3.0,3.2,2.4
1,13,1,6,4,4,Leicester,2.62,3.2,2.7,2.8,3.1,2.7,31/03/18,E0,2,0,A,6,11,0,15,3,0,0,D,2,Brighton,2.6,3.25,2.75,C Kavanagh,2.8,3.2,2.75,2.62,3.1,2.8
6,8,0,16,6,2,Liverpool,1.44,4.33,7.0,1.5,4.33,6.75,31/03/18,E0,2,1,A,4,6,0,6,3,0,1,H,2,Crystal Palace,1.45,4.4,7.2,N Swarbrick,1.53,4.5,6.5,1.5,4.33,6.0
11,8,0,18,4,0,Man City,1.33,5.0,9.0,1.36,5.0,8.5,31/03/18,E0,3,1,A,2,10,0,6,2,3,0,A,0,Everton,1.3,5.5,9.5,P Tierney,1.33,5.4,10.5,1.33,4.8,8.5
3,13,0,3,2,0,Swansea,10.0,6.0,1.25,13.0,6.5,1.22,31/03/18,E0,0,2,H,3,5,0,11,5,0,2,H,0,Man United,15.0,6.5,1.2,R Madley,15.0,6.0,1.25,13.0,6.0,1.22
3,10,0,4,0,4,Huddersfield,5.0,3.39,1.75,5.25,3.5,1.75,31/03/18,E0,0,1,H,3,9,0,18,3,0,0,D,1,Newcastle,4.5,3.6,1.8,M Atkinson,5.5,3.6,1.75,5.0,3.4,1.75
4,6,0,13,6,0,Bournemouth,3.1,3.29,2.29,3.1,3.4,2.3,31/03/18,E0,2,2,D,7,16,0,16,5,1,1,D,4,Watford,3.25,3.2,2.3,A Marriner,3.2,3.5,2.3,3.0,3.4,2.3
6,9,0,11,4,3,Burnley,3.1,3.0,2.5,3.0,3.1,2.55,31/03/18,E0,2,1,A,1,12,0,8,3,1,0,A,1,West Brom,2.8,3.2,2.6,L Probert,3.13,3.0,2.63,2.9,3.0,2.62
9,16,0,9,0,3,Southampton,2.6,3.25,2.7,2.6,3.2,2.85,31/03/18,E0,0,3,H,5,9,0,13,5,0,3,H,0,West Ham,2.65,3.3,2.65,J Moss,2.63,3.25,2.9,2.6,3.1,2.88
5,13,0,8,2,2,Stoke,10.0,5.5,1.28,9.75,5.5,1.3,01/04/18,E0,0,3,H,6,9,0,24,11,0,0,D,1,Arsenal,8.0,5.3,1.35,C Pawson,11.0,6.0,1.3,10.0,5.5,1.3
5,11,0,12,7,1,Tottenham,3.1,3.29,2.29,3.2,3.25,2.35,01/04/18,E0,3,1,A,5,4,0,14,4,1,1,D,0,Chelsea,3.1,3.4,2.3,A Marriner,3.13,3.4,2.4,3.1,3.2,2.3
3,9,0,13,6,2,Crystal Palace,3.0,3.39,2.5,2.9,3.4,2.45,07/04/18,E0,2,2,D,11,8,0,20,5,0,0,D,2,Bournemouth,2.95,3.3,2.4,J Moss,2.9,3.5,2.5,3.0,3.25,2.5
3,7,0,14,5,0,Huddersfield,5.0,3.5,1.85,4.75,3.4,1.85,07/04/18,E0,1,1,D,5,13,1,13,4,1,1,D,1,Brighton,4.3,3.6,1.83,A Taylor,5.2,3.4,1.85,5.0,3.3,1.85
2,7,0,10,3,0,Liverpool,1.9,3.75,4.2,1.9,3.6,4.1,07/04/18,E0,0,0,D,3,12,0,6,1,0,0,D,0,Everton,1.9,3.5,4.1,M Oliver,1.93,3.7,4.3,1.91,3.6,4.2
5,14,0,8,4,3,Newcastle,4.2,3.6,1.95,4.1,3.4,1.95,07/04/18,E0,2,1,A,7,7,0,8,1,1,0,A,1,Leicester,3.8,3.4,2.0,S Attwell,4.4,3.6,1.93,4.33,3.4,1.95
4,9,0,5,4,3,Man United,4.2,3.79,1.89,4.25,3.6,1.85,07/04/18,E0,3,2,A,8,17,0,20,6,0,2,H,6,Man City,3.95,3.45,1.95,M Atkinson,4.5,3.75,1.87,4.33,3.6,1.85
3,8,0,15,4,3,Tottenham,1.33,5.5,11.0,1.33,5.25,9.5,07/04/18,E0,2,1,A,6,19,0,10,4,0,0,D,4,Stoke,1.35,5.3,8.0,G Scott,1.33,5.5,10.5,1.33,5.0,11.0
1,12,0,7,4,2,Burnley,3.39,3.2,2.39,3.4,3.2,2.25,07/04/18,E0,2,1,A,11,18,0,14,5,0,0,D,2,Watford,3.15,3.3,2.3,P Tierney,3.5,3.2,2.38,3.3,3.1,2.38
1,5,0,7,1,2,Swansea,3.39,3.2,2.37,3.2,3.1,2.4,07/04/18,E0,1,1,D,5,15,0,15,3,0,0,D,3,West Brom,2.85,3.3,2.5,R East,3.1,3.2,2.38,3.3,3.1,2.4
6,7,1,15,8,1,Southampton,6.0,4.5,1.57,6.0,4.4,1.53,08/04/18,E0,2,3,H,8,11,1,13,7,1,2,H,2,Arsenal,6.2,4.0,1.55,A Marriner,6.25,4.5,1.55,6.0,4.2,1.57
6,11,0,5,2,1,West Ham,12.0,6.0,1.28,11.0,5.75,1.28,08/04/18,E0,1,1,D,10,7,0,23,6,0,1,H,0,Chelsea,9.5,5.5,1.3,K Friend,12.0,6.0,1.29,12.0,5.5,1.29
8,10,0,15,6,1,Leicester,3.0,3.2,2.62,2.85,3.1,2.65,14/04/18,E0,1,2,H,4,9,0,8,3,0,2,H,2,Burnley,2.7,3.3,2.6,M Atkinson,3.0,3.13,2.7,2.88,3.1,2.7
6,16,0,12,3,2,Brighton,4.75,3.5,1.9,4.33,3.4,1.9,14/04/18,E0,2,3,H,5,12,0,15,8,2,3,H,3,Crystal Palace,3.95,3.45,1.95,A Marriner,5.0,3.5,1.85,4.8,3.2,1.91
6,8,0,4,2,2,Watford,3.0,3.25,2.62,2.9,3.1,2.6,14/04/18,E0,0,1,H,9,9,0,9,1,0,0,D,2,Huddersfield,2.75,3.25,2.6,C Pawson,2.9,3.2,2.7,2.9,3.1,2.62
5,9,0,6,1,1,Bournemouth,12.0,7.0,1.25,11.5,6.25,1.25,14/04/18,E0,0,3,H,7,9,0,20,7,0,1,H,1,Liverpool,11.0,6.0,1.25,C Kavanagh,13.0,7.0,1.25,13.0,6.0,1.25
7,14,0,17,5,3,Chelsea,1.85,3.75,4.5,1.85,3.5,4.5,14/04/18,E0,3,2,A,4,13,0,10,7,0,1,H,5,Southampton,1.9,3.5,4.1,M Dean,1.85,3.7,4.75,1.83,3.6,4.5
3,11,0,12,3,1,Everton,3.1,3.25,2.54,3.0,3.1,2.55,14/04/18,E0,1,1,D,6,10,0,17,7,1,0,A,1,Swansea,2.85,3.3,2.5,L Mason,3.13,3.2,2.55,3.1,3.1,2.5
7,12,0,17,6,4,Man City,2.7,3.6,2.62,2.6,3.6,2.6,14/04/18,E0,3,1,A,5,11,0,8,3,2,1,A,3,Tottenham,2.75,3.4,2.5,J Moss,2.63,3.6,2.7,2.7,3.3,2.7
4,13,0,10,4,1,West Brom,19.0,8.0,1.18,18.5,6.75,1.18,15/04/18,E0,1,0,A,4,8,0,14,4,0,0,D,1,Man United,15.0,7.5,1.17,P Tierney,15.0,7.5,1.2,19.0,7.5,1.17
5,9,0,15,3,0,Arsenal,2.25,3.6,3.29,2.2,3.6,3.1,15/04/18,E0,1,2,H,2,11,0,8,4,1,1,D,1,Newcastle,2.2,3.4,3.3,A Taylor,2.25,3.6,3.3,2.2,3.5,3.3
1,21,0,11,7,3,Stoke,4.0,3.6,2.0,4.0,3.3,2.0,16/04/18,E0,1,1,D,10,15,0,18,6,0,0,D,2,West Ham,3.8,3.4,2.0,M Oliver,4.1,3.5,2.0,4.2,3.3,2.0
4,5,0,16,6,0,Tottenham,1.55,4.33,6.5,1.55,4.2,6.0,17/04/18,E0,1,1,D,3,6,0,8,5,0,0,D,1,Brighton,1.55,4.0,6.2,K Friend,1.55,4.33,6.5,1.53,4.33,6.5
5,8,0,13,4,1,Man United,1.75,3.89,5.0,1.7,3.8,5.0,18/04/18,E0,2,0,A,8,9,0,13,2,1,0,A,3,Bournemouth,1.75,3.6,4.8,G Scott,1.73,4.0,5.2,1.75,3.8,4.8
2,11,0,16,5,0,Chelsea,1.9,3.39,4.0,1.91,3.5,4.1,19/04/18,E0,2,1,A,3,9,0,5,2,1,0,A,1,Burnley,2.0,3.4,3.8,R Madley,1.87,3.5,4.75,1.91,3.4,4.33
3,10,0,6,2,0,Southampton,3.2,3.29,2.25,3.1,3.4,2.3,19/04/18,E0,0,0,D,11,10,0,11,3,0,0,D,0,Leicester,3.05,3.4,2.3,R East,3.13,3.5,2.38,3.0,3.5,2.38
3,13,0,6,1,5,Crystal Palace,2.54,3.39,2.89,2.5,3.2,2.95,21/04/18,E0,0,0,D,4,17,0,14,4,0,0,D,3,Watford,2.6,3.25,2.75,C Kavanagh,2.55,3.4,3.0,2.6,3.25,2.88
4,5,0,9,3,1,Liverpool,1.5,4.5,7.5,1.5,4.25,6.75,21/04/18,E0,2,2,D,7,12,0,13,6,1,0,A,0,West Brom,1.55,4.0,6.2,S Attwell,1.5,4.5,7.0,1.53,4.2,6.5
6,9,0,11,4,2,West Ham,6.0,4.59,1.55,5.75,4.5,1.53,22/04/18,E0,1,4,H,8,11,0,20,8,0,0,D,3,Arsenal,5.5,4.0,1.6,L Mason,6.5,4.6,1.53,5.5,4.5,1.57
1,8,0,4,1,1,Swansea,23.0,9.0,1.14,21.0,8.75,1.13,22/04/18,E0,0,5,H,5,6,0,19,12,0,2,H,0,Man City,13.0,7.0,1.2,C Pawson,23.0,9.0,1.14,21.0,8.5,1.14
8,5,0,16,7,1,Burnley,3.5,3.29,2.29,3.3,3.2,2.3,22/04/18,E0,1,1,D,3,15,0,8,3,0,1,H,2,Stoke,3.05,3.4,2.3,M Dean,3.4,3.25,2.3,3.25,3.2,2.38
6,11,0,9,2,1,Newcastle,3.39,3.39,2.29,3.4,3.2,2.25,23/04/18,E0,0,1,H,4,10,0,9,1,0,0,D,2,Everton,3.05,3.2,2.4,R Madley,3.5,3.25,2.3,3.2,3.2,2.3
4,17,0,9,1,2,Brighton,3.7,3.2,2.25,3.8,3.1,2.15,28/04/18,E0,0,0,D,3,5,0,10,4,0,0,D,0,Burnley,3.7,3.2,2.1,R East,3.75,3.2,2.25,3.75,3.1,2.2
2,9,1,6,1,1,Leicester,3.79,3.6,2.04,3.8,3.3,2.05,28/04/18,E0,0,5,H,8,11,0,15,9,0,2,H,1,Crystal Palace,3.8,3.4,2.0,M Dean,3.7,3.6,2.1,3.75,3.3,2.1
3,8,0,7,5,0,Everton,3.1,3.1,2.62,3.0,3.0,2.6,28/04/18,E0,2,0,A,4,9,0,9,2,1,0,A,1,Huddersfield,2.95,3.0,2.6,L Probert,3.13,3.1,2.6,2.9,3.1,2.62
2,14,0,5,1,2,Stoke,10.0,5.75,1.33,9.5,5.75,1.3,28/04/18,E0,0,0,D,9,7,0,20,2,0,0,D,1,Liverpool,9.5,5.5,1.3,A Marriner,11.0,5.75,1.3,10.0,5.0,1.33
1,13,0,9,2,3,West Brom,4.75,3.6,1.85,4.75,3.5,1.8,28/04/18,E0,1,0,A,5,8,0,17,2,1,0,A,1,Newcastle,4.5,3.6,1.8,D Coote,4.8,3.5,1.87,4.5,3.4,1.91
8,11,0,14,7,1,Bournemouth,5.0,4.0,1.72,5.0,3.75,1.72,28/04/18,E0,1,2,H,5,12,0,14,6,1,1,D,5,Southampton,5.0,3.7,1.7,A Taylor,5.2,4.0,1.7,5.0,3.75,1.73
2,9,0,11,3,1,Chelsea,1.53,4.33,7.0,1.5,4.2,7.0,28/04/18,E0,1,0,A,1,13,0,10,3,1,0,A,1,Swansea,1.55,4.0,6.2,J Moss,1.5,4.33,7.5,1.53,4.0,7.0
0,7,0,8,3,1,Arsenal,8.0,4.75,1.44,7.5,4.5,1.44,29/04/18,E0,1,2,H,9,12,0,17,3,0,1,H,0,Man United,6.5,4.2,1.5,K Friend,8.5,4.8,1.4,8.0,4.33,1.44
7,11,0,19,7,1,Man City,1.33,5.75,10.0,1.33,5.25,9.25,29/04/18,E0,4,1,A,0,5,0,4,1,2,1,A,0,West Ham,1.4,4.8,7.5,N Swarbrick,1.33,5.5,10.5,1.33,5.0,11.0
0,10,0,13,5,0,Watford,21.0,8.5,1.16,17.0,7.5,1.16,30/04/18,E0,0,2,H,4,11,0,13,3,0,1,H,1,Tottenham,15.0,7.5,1.17,M Oliver,22.0,9.0,1.14,21.0,7.0,1.17
6,3,0,16,3,0,Man United,1.85,3.6,4.75,1.85,3.5,4.5,04/05/18,E0,0,1,H,5,5,0,11,4,0,0,D,2,Brighton,1.8,3.6,4.5,C Pawson,1.87,3.6,4.75,1.83,3.5,4.75
6,10,0,12,3,4,Swansea,3.7,3.6,2.1,3.6,3.5,2.05,05/05/18,E0,0,1,H,11,10,0,13,5,0,1,H,1,Bournemouth,3.05,3.4,2.3,K Friend,3.6,3.6,2.1,3.6,3.4,2.1
4,12,1,11,5,4,Southampton,2.62,3.29,2.89,2.6,3.2,2.85,05/05/18,E0,1,1,D,3,14,0,9,3,0,0,D,2,Everton,2.5,3.4,2.75,J Moss,2.63,3.25,3.0,2.62,3.2,2.88
3,9,0,13,3,2,West Ham,3.39,3.5,2.25,3.3,3.4,2.2,05/05/18,E0,2,0,A,8,8,0,13,2,1,0,A,1,Leicester,3.3,3.4,2.2,C Kavanagh,3.4,3.5,2.25,3.3,3.25,2.3
7,12,0,13,2,2,Crystal Palace,2.79,3.39,2.7,2.75,3.3,2.6,05/05/18,E0,2,1,A,1,18,0,7,2,0,1,H,5,Stoke,2.85,3.3,2.5,M Atkinson,2.75,3.4,2.7,2.8,3.2,2.7
5,11,0,9,1,1,Newcastle,3.2,3.39,2.37,3.1,3.3,2.35,05/05/18,E0,1,2,H,2,9,0,11,8,0,2,H,2,Watford,3.15,3.3,2.3,R East,3.3,3.3,2.38,3.2,3.2,2.4
9,12,0,18,5,1,Tottenham,1.44,4.75,8.0,1.4,4.6,8.25,05/05/18,E0,0,1,H,5,13,0,9,1,0,0,D,4,West Brom,1.35,5.3,8.0,M Jones,1.44,4.75,8.0,1.4,4.8,8.5
5,7,0,6,2,1,Burnley,6.5,4.2,1.57,6.25,4.2,1.53,06/05/18,E0,0,5,H,4,6,0,16,8,0,2,H,0,Arsenal,6.5,4.2,1.5,A Marriner,6.5,4.33,1.55,7.0,3.75,1.57
1,9,0,10,5,2,Liverpool,3.29,3.6,2.25,3.3,3.5,2.15,06/05/18,E0,0,1,H,3,12,0,12,4,0,1,H,3,Chelsea,3.3,3.4,2.2,A Taylor,3.25,3.6,2.25,3.4,3.3,2.25
1,4,0,5,3,3,Huddersfield,34.0,13.0,1.08,29.0,12.0,1.07,06/05/18,E0,0,0,D,10,9,0,15,2,0,0,D,0,Man City,20.0,9.0,1.12,M Dean,26.0,13.0,1.06,26.0,9.0,1.11
6,15,0,13,8,1,Southampton,2.54,3.25,3.1,2.5,3.25,3.0,08/05/18,E0,1,0,A,7,7,0,11,3,0,0,D,2,Swansea,2.4,3.2,3.05,M Oliver,2.55,3.2,3.1,2.5,3.2,3.0
0,10,0,3,2,1,Huddersfield,19.0,8.5,1.16,15.5,7.25,1.18,09/05/18,E0,1,1,D,9,7,0,22,5,0,0,D,0,Chelsea,15.0,7.5,1.17,L Mason,19.0,7.0,1.2,17.0,8.0,1.17
6,12,1,14,7,2,Arsenal,2.0,3.79,3.75,1.95,3.8,3.6,09/05/18,E0,1,3,H,6,7,0,19,10,0,1,H,2,Leicester,2.0,3.7,3.5,G Scott,2.0,3.9,3.7,2.0,3.75,3.6
3,7,0,6,3,1,Brighton,27.0,10.0,1.12,21.0,8.75,1.13,09/05/18,E0,1,3,H,4,5,0,19,7,1,2,H,0,Man City,20.0,9.0,1.12,P Tierney,21.0,10.5,1.13,21.0,10.0,1.12
4,8,0,14,3,3,Newcastle,17.0,8.5,1.18,14.0,7.5,1.18,09/05/18,E0,0,1,H,6,10,0,11,7,0,0,D,2,Tottenham,15.0,7.5,1.17,N Swarbrick,17.0,8.0,1.18,17.0,8.0,1.17
6,12,0,16,6,1,Man United,1.8,3.79,4.75,1.8,3.75,4.33,10/05/18,E0,0,0,D,1,12,0,9,2,0,0,D,1,West Ham,1.8,3.6,4.5,J Moss,1.8,3.8,4.75,1.8,3.8,4.5
8,9,0,16,5,0,Bournemouth,3.6,3.5,2.14,3.4,3.4,2.15,13/05/18,E0,2,1,A,7,14,0,12,4,0,1,H,0,Burnley,3.7,3.2,2.1,P Tierney,3.4,3.5,2.2,3.5,3.3,2.2
2,11,0,7,1,3,West Brom,4.75,3.79,1.8,4.75,3.7,1.75,13/05/18,E0,0,2,H,4,10,0,11,5,0,0,D,2,Crystal Palace,4.3,3.5,1.85,J Moss,4.8,4.0,1.75,5.0,3.6,1.75
4,7,0,9,4,0,Arsenal,1.6,4.33,6.0,1.57,4.33,5.5,13/05/18,E0,1,0,A,7,11,0,18,3,1,0,A,1,Huddersfield,1.65,4.0,5.0,M Oliver,1.57,4.4,6.0,1.6,4.2,5.5
3,6,0,2,1,0,Brighton,15.0,8.0,1.19,16.5,8.0,1.16,13/05/18,E0,0,4,H,7,3,0,22,11,0,2,H,0,Liverpool,18.0,7.5,1.15,K Friend,19.0,8.0,1.17,17.0,6.5,1.2
5,11,0,7,3,0,Watford,8.5,5.25,1.39,8.0,5.25,1.36,13/05/18,E0,0,1,H,6,6,0,7,1,0,1,H,4,Man United,11.0,6.0,1.25,L Mason,9.0,5.25,1.33,9.0,5.5,1.33
2,10,0,6,2,1,Chelsea,1.6,4.2,6.5,1.53,4.1,6.5,13/05/18,E0,0,3,H,4,11,0,16,6,0,1,H,0,Newcastle,1.7,4.0,4.5,M Atkinson,1.6,4.2,6.0,1.57,4.0,6.5
12,10,0,13,2,1,Man City,1.39,5.0,9.0,1.42,4.75,7.25,13/05/18,E0,1,0,A,1,8,0,8,3,0,0,D,3,Southampton,1.45,4.4,7.2,A Marriner,1.44,5.0,7.5,1.4,4.5,8.5
0,9,0,8,5,2,Stoke,4.2,3.79,1.9,4.25,3.75,1.83,13/05/18,E0,2,1,A,6,12,0,26,11,2,1,A,1,Swansea,4.1,3.5,1.9,A Taylor,4.2,3.75,1.9,4.0,3.75,1.91
4,13,0,16,9,2,Leicester,9.0,6.0,1.33,9.25,5.75,1.3,13/05/18,E0,4,5,H,4,9,0,14,6,2,1,A,1,Tottenham,9.5,5.5,1.3,C Pawson,9.5,5.75,1.33,9.0,6.0,1.3
6,13,0,14,7,1,Everton,3.0,3.5,2.45,2.95,3.4,2.4,13/05/18,E0,1,3,H,6,10,0,15,4,0,1,H,0,West Ham,2.95,3.3,2.4,G Scott,3.1,3.5,2.4,3.1,3.3,2.4
5,8,0,13,4,1,Leicester,7.5,3.9,1.57,7.5,4.0,1.53,10/08/18,E0,1,2,H,2,11,0,8,6,0,1,H,2,Man United,7.0,3.8,1.55,A Marriner,7.0,4.0,1.57,6.0,3.8,1.57
4,9,0,10,1,1,Cardiff,4.5,3.6,1.9,4.4,3.4,1.9,11/08/18,E0,0,2,H,7,11,0,12,4,0,1,H,1,Bournemouth,4.1,3.5,1.9,K Friend,4.75,3.6,1.87,4.0,3.5,1.91
5,11,0,10,9,2,Crystal Palace,3.0,3.4,2.5,2.95,3.3,2.45,11/08/18,E0,2,0,A,5,9,0,15,6,1,0,A,1,Fulham,2.95,3.3,2.4,M Dean,3.0,3.4,2.5,2.8,3.3,2.45
5,8,0,13,4,1,Chelsea,1.61,4.0,6.5,1.57,3.9,6.25,11/08/18,E0,3,0,A,2,9,0,6,1,2,0,A,2,Huddersfield,1.55,4.0,6.2,C Kavanagh,1.62,4.0,6.5,1.57,3.9,5.8
5,12,0,15,5,2,Tottenham,2.04,3.5,3.9,2.0,3.5,3.8,11/08/18,E0,2,1,A,3,11,0,15,2,2,1,A,2,Newcastle,2.05,3.35,3.7,M Atkinson,2.1,3.4,3.9,2.05,3.2,3.8
2,16,0,6,0,2,Brighton,3.4,3.2,2.37,3.3,3.1,2.35,11/08/18,E0,0,2,H,8,10,0,19,5,0,1,H,2,Watford,3.4,3.3,2.2,J Moss,3.4,3.2,2.4,3.3,3.0,2.38
6,7,1,6,5,1,Everton,3.3,3.3,2.37,3.2,3.2,2.35,11/08/18,E0,2,2,D,3,8,0,11,4,1,1,D,0,Wolves,3.2,3.35,2.25,C Pawson,3.3,3.3,2.38,3.2,3.2,2.3
9,14,0,17,8,2,Man City,1.95,3.8,4.0,1.95,3.75,3.7,12/08/18,E0,2,0,A,2,11,0,9,3,1,0,A,2,Arsenal,2.0,3.6,3.6,M Oliver,1.91,4.0,3.9,1.91,3.8,3.8
4,9,0,5,2,2,West Ham,14.0,6.5,1.25,14.0,6.75,1.2,12/08/18,E0,0,4,H,5,14,0,18,8,0,2,H,1,Liverpool,11.0,6.1,1.25,A Taylor,13.0,6.5,1.25,12.0,5.5,1.25
5,9,0,16,6,1,Burnley,5.0,3.5,1.85,4.75,3.5,1.8,12/08/18,E0,0,0,D,8,10,0,18,3,0,0,D,0,Southampton,4.5,3.6,1.8,G Scott,5.2,3.4,1.85,4.8,3.25,1.83
5,16,1,12,6,2,Newcastle,2.54,3.1,3.25,2.45,3.1,3.1,18/08/18,E0,0,0,D,5,14,0,12,1,0,0,D,2,Cardiff,2.5,3.2,2.9,C Pawson,2.55,3.1,3.25,2.45,3.0,3.1
1,9,0,15,6,2,Arsenal,4.5,4.0,1.8,4.5,3.8,1.78,18/08/18,E0,2,3,H,5,12,0,24,11,2,2,D,0,Chelsea,4.2,3.8,1.8,M Atkinson,4.5,4.0,1.8,4.0,3.75,1.83
